gid,nx,ny,dist_dfs_m
나다8899,48,57,1797.681061751535
나다8951,49,48,2551.873883780596
나다8952,49,48,2426.2354438129514
나다8998,48,57,2028.9843943251026
나다8999,48,57,2480.8579096300546
나다9049,49,47,2617.9085795514334
나다9050,49,48,2302.0662087359997
나다9051,49,48,1635.2574535824338
나다9098,49,57,2213.1779118167005
나다9099,49,57,2663.565488159012
나다9149,49,47,2274.37755435061
나다9150,49,48,1860.5148347109682
나다9151,49,48,914.3705814779628
나다9250,49,48,1903.5551137161813
나다9251,49,48,999.0396293680199
나다9252,49,48,610.441062790305
나다9600,50,38,1190.7144502822882
나다9700,50,38,1729.395773345342
나다9800,50,38,2561.995038952733
나다9900,51,38,2089.4990343083855
나라4426,39,62,3474.9326997925873
나라4523,40,62,1720.8771918232278
나라4524,40,62,1750.8618611219938
나라4525,40,62,2273.6790019978075
나라4526,40,62,3045.2775163390147
나라4623,40,62,798.9443977792179
나라4624,40,62,861.6328093433831
나라4625,40,62,1687.1603496796456
나라4723,40,62,561.4320904153915
나라4724,40,62,647.5375970106832
나라4725,40,62,1588.5225484507746
나라4726,40,63,2535.911431799868
나라4823,40,62,1411.41766800391
나라4824,40,62,1447.825535397055
나라4825,40,62,2049.4627901823305
나라4826,40,63,2821.5607752104265
나라4827,40,63,1979.1887850091548
나라4924,40,62,2402.7260814235915
나라4925,40,62,2806.633494018651
나라4926,40,63,3389.920887938076
나라4927,40,63,2729.019359583003
나라5025,41,62,2394.956830146175
나라5124,41,62,983.3751571176426
나라5125,41,62,1794.1929000323635
나라5224,41,62,671.0712658867734
나라5225,41,62,1643.9093973784782
나라5229,41,63,576.990629244912
나라5230,41,63,1561.1259768790435
나라5238,41,65,598.3963269394991
나라5239,41,65,402.3799712766357
나라5240,41,65,1402.0489001723472
나라5241,41,65,2401.993462868788
나라5242,41,66,1675.211685156903
나라5337,41,65,1895.4927569673118
나라5338,41,65,1181.8308969160703
나라5339,41,65,1095.6987478752294
나라5340,41,65,1733.3168271511263
나라5341,41,65,2609.2563500881147
나라5342,41,66,1922.5877814987575
나라5343,41,66,1160.9161559473653
나라5432,41,64,2588.678078295805
나라5433,41,64,2157.7824877218054
나라5434,41,64,2147.2764925804377
나라5435,41,64,2562.336318061739
나라5436,41,64,3243.507126264382
나라5437,41,65,2575.1774495219356
나라5438,41,65,2106.0319023500574
나라5439,41,65,2058.93221134308
나라5440,41,65,2458.258189876728
나라5441,41,65,3137.9714474937323
나라5442,41,66,2566.3891686668253
나라5443,41,66,2058.5761847990207
나라5531,42,64,3163.817841791553
나라5532,42,64,2472.721285960178
나라5533,42,64,2054.0101703844016
나라5534,42,64,2079.3183984288116
나라5535,42,64,2535.384038769385
나라5536,42,64,3245.4243861240334
나라5537,42,65,2577.6641638799147
나라5538,42,65,2144.3472886884924
나라5539,42,65,2133.5646339543214
나라5540,42,65,2550.680458233761
나라5541,42,65,3234.1681392238306
나라5542,42,66,2683.2440443319615
나라5543,42,66,2236.387143508826
나라5631,42,64,2645.844132727749
나라5632,42,64,1762.1289387249317
나라5633,42,64,1099.8661821757473
나라5634,42,64,1146.4348392716672
나라5635,42,64,1849.0321962307344
나라5636,42,64,2742.9048989529065
나라5637,42,65,1866.87003170994
나라5638,42,65,1199.615133303853
나라5639,42,65,1180.2326977365822
나라5640,42,65,1829.4321451099297
나라5641,42,65,2701.979779035452
나라5642,42,66,1972.4479264586266
나라5643,42,66,1300.8380670935032
나라5727,42,63,1374.8808832921536
나라5728,42,63,379.6373394350054
나라5731,42,64,2447.7007605794365
나라5732,42,64,1447.7037802475857
나라5733,42,64,447.72028918192854
나라5734,42,64,552.3229846268841
나라5735,42,64,1552.3105041676258
나라5736,42,65,2524.318152707312
나라5737,42,65,1525.1409406486355
나라5738,42,65,529.0818855314872
나라5739,42,65,483.5291039353296
나라5740,42,65,1479.0784790224795
나라5741,42,65,2478.2142562463
나라5742,42,66,1606.6434090173623
나라5743,42,66,618.8149141282531
나라5823,42,62,1183.4237725402154
나라5826,42,63,2603.250372813697
나라5827,42,63,1740.9019414676204
나라5828,42,63,1133.387240115578
나라5830,42,63,1947.3625159581768
나라5831,42,64,2642.3449532550526
나라5832,42,64,1756.87053421544
나라5833,42,64,1091.4216856909366
나라5834,42,64,1138.335854657335
나라5835,42,64,1844.021621348417
나라5836,42,65,2685.7090887945383
나라5837,42,65,1779.5803051249295
나라5838,42,65,1058.668416050789
나라5840,42,65,1740.2655891137376
나라5841,42,65,2642.422576615696
나라5842,42,66,1808.8823247759724
나라5843,42,66,1036.187299234821
나라5844,42,66,935.5816230047374
나라5921,42,62,3144.4191162763077
나라5922,42,62,2507.7676678935873
나라5923,42,62,2165.739082498399
나라5926,42,63,3149.183168715051
나라5927,42,63,2484.186324809242
나라5928,42,63,2103.570479594236
나라5930,42,63,2632.995042745519
나라5931,42,64,3157.963693686763
나라5932,42,64,2465.2265438790287
나라5933,42,64,2044.9814509299933
나라5934,42,64,2070.40004749076
나라5935,42,64,2528.075073776833
나라5936,42,65,3170.7860986164806
나라5937,42,65,2451.0726704719445
나라5938,42,65,1990.3843821456744
나라5939,42,65,1978.7629320978215
나라5940,42,65,2422.679403924365
나라5941,42,65,3134.206158974592
나라5942,42,66,2441.88605099315
나라5943,42,66,1940.215539635622
나라5944,42,66,1888.4028157287241
나라5945,42,66,2316.8284461005737
나라5954,42,68,1712.778010878873
나라6021,43,62,2958.7428750521667
나라6022,43,62,2303.591835324242
나라6023,43,62,1964.4111807035342
나라6024,43,62,2100.306460965542
나라6026,43,63,3063.97537071205
나라6027,43,63,2406.827998484185
나라6030,43,63,2647.1586352463714
나라6031,43,64,3169.8618693335397
나라6032,43,64,2510.752935402505
나라6033,43,64,2135.353913197966
나라6034,43,64,2194.4457994189415
나라6035,43,64,2659.219509285574
나라6036,43,65,3276.3956646083243
나라6037,43,65,2615.3565630246244
나라6040,43,65,2675.080214466707
나라6041,43,65,3355.7973053393735
나라6042,43,66,2720.6301858951306
나라6043,43,66,2314.110164086021
나라6044,43,66,2303.9928590706804
나라6045,43,66,2694.746804019099
나라6046,43,66,3348.871090515968
나라6053,43,68,2499.6195634727405
나라6054,43,68,2427.5047124811067
나라6124,43,62,1228.0259871738933
나라6125,43,62,2015.0493215489691
나라6126,43,63,2516.6913814282157
나라6127,43,63,1654.8750561031513
나라6132,43,64,1760.2566222596006
나라6133,43,64,1163.7694824089306
나라6134,43,64,1268.9426465226557
나라6135,43,64,1966.2328122939798
나라6136,43,65,2716.2524095758645
나라6137,43,65,1866.373101289891
나라6141,43,65,2811.5181230049834
나라6142,43,66,1973.2018970063398
나라6143,43,66,1358.97129089318
나라6144,43,66,1341.6706796357796
나라6145,43,66,1937.3583704923549
나라6146,43,66,2776.0826174376098
나라6153,43,68,1560.7951406659831
나라6154,43,68,1442.4848831613006
나라6223,43,62,228.98139067331556
나라6224,43,62,777.694297507209
나라6225,43,62,1776.8467473239714
나라6226,43,63,2297.72190362108
나라6227,43,63,1297.8450941223402
나라6228,43,63,298.79395960222047
나라6232,43,64,1375.909317428028
나라6233,43,64,385.98248893289684
나라6234,43,64,636.2692148300163
나라6235,43,64,1631.1635557840227
나라6241,43,66,2536.128072707016
나라6242,43,66,1544.4166679672499
나라6243,43,66,581.8076034373572
나라6244,43,66,540.1641699890688
나라6245,43,66,1498.3506177335257
나라6246,43,66,2489.644917811553
나라6252,43,68,1726.0891672028745
나라6253,43,68,789.9778352317473
나라6254,43,68,518.4073178300657
나라6255,43,68,1383.2668991203714
나라6321,43,62,2458.5445259898
나라6322,43,62,1611.4642811353146
나라6323,43,62,1072.0042315567143
나라6324,43,62,1304.4420322789538
나라6325,43,62,2062.509383900251
나라6326,43,63,2495.058392784645
나라6327,43,63,1621.7867693881476
나라6328,43,63,1017.383048472792
나라6333,43,64,971.3936150394019
나라6334,43,64,1095.1993367953112
나라6335,43,64,1858.8484659311152
나라6338,43,65,935.5143808809877
나라6339,43,65,990.2063206861956
나라6340,43,65,1756.6530557337292
나라6352,43,68,1779.709898316578
나라6353,43,68,901.1373309259412
나라6354,43,68,675.8177684928493
나라6355,43,68,1449.6243731508448
나라6356,43,68,2397.1007467887753
나라6357,43,69,1830.7177553290471
나라6358,43,69,916.333550578809
나라6416,43,61,3022.653047820377
나라6417,43,61,2415.5294042804167
나라6418,43,61,2129.115581265797
나라6419,43,61,2287.2437591639164
나라6420,43,61,2815.996248094051
나라6421,43,62,3023.442042023499
나라6422,43,62,2386.1219006110673
나라6423,43,62,2060.571199370776
나라6424,43,62,2190.5089844090717
나라6425,43,62,2711.218462956722
나라6426,43,63,3028.383532584688
나라6427,43,63,2361.351892960357
나라6428,43,63,1995.2089375162716
나라6437,43,65,2326.6122061069505
나라6438,43,65,1875.7520513910165
나라6439,43,65,1903.6194890233082
나라6440,43,65,2393.551453318085
나라6441,43,66,3068.4425751615254
나라6442,43,66,2317.027639063969
나라6452,43,68,2314.163095202431
나라6453,43,68,1732.060044634487
나라6454,43,68,1626.257410510878
나라6455,43,68,2071.08530299065
나라6456,43,68,2816.7491012310975
나라6457,43,69,2321.068521417399
나라6458,43,69,1695.7295649230434
나라6476,43,72,2383.48601873915
나라6477,43,73,2404.5857898192935
나라6478,43,73,1621.4722292811093
나라6479,43,73,1215.035620901225
나라6500,44,57,2768.3493655180237
나라6501,44,58,2550.3729242778168
나라6502,44,58,1944.9852272733037
나라6508,44,59,1821.3071385537262
나라6509,44,59,2110.5808906375023
나라6510,44,59,2755.3481992121474
나라6516,44,61,2862.4184583598976
나라6517,44,61,2245.855645947032
나라6518,44,61,1973.3970036728203
나라6519,44,61,2178.238711844405
나라6520,44,61,2755.9303397310823
나라6521,44,62,2967.702323101697
나라6522,44,62,2347.744700401378
나라6523,44,62,2053.4247680356593
나라6524,44,62,2218.378096200431
나라6525,44,62,2761.4940661571945
나라6526,44,63,3073.6113937606337
나라6527,44,63,2450.393816632565
나라6537,44,65,2657.9011131758375
나라6538,44,65,2307.079506628377
나라6539,44,65,2362.3702868915193
나라6540,44,65,2799.8162251960757
나라6541,44,66,3395.0475781476653
나라6542,44,66,2762.729785980571
나라6543,44,66,2395.621773736867
나라6544,44,66,2417.712037290648
나라6552,44,68,2974.4774251236727
나라6553,44,68,2577.9131616130535
나라6554,44,68,2538.4555511305025
나라6555,44,68,2870.8669250441963
나라6556,44,68,3469.869913636558
나라6557,43,69,3069.721593655112
나라6558,43,69,2628.9409158046556
나라6576,43,72,3042.893706368367
나라6577,43,73,3034.3519147354855
나라6578,43,73,2460.5753213807297
나라6579,43,73,2213.949024236298
나라6600,44,57,2308.00846051922
나라6601,44,58,2004.0108686704418
나라6602,44,58,1137.8159091747934
나라6608,44,59,822.8835953626929
나라6609,44,59,1347.0446965466524
나라6610,44,59,2225.29131069887
나라6611,44,60,2193.9400192481576
나라6612,44,60,1344.6377389070597
나라6616,44,61,2291.174503965496
나라6617,44,61,1449.1061932426633
나라6618,44,61,974.8522508395563
나라6619,44,61,1341.9258782211687
나라6620,44,61,2156.6625174821306
나라6621,44,62,2389.7785896151354
나라6622,44,62,1554.2489527429166
나라6623,44,62,1058.460158353634
나라6624,44,62,1350.9204293893652
나라6625,44,62,2128.293707706033
나라6626,44,63,2489.6632367811635
나라6627,44,63,1660.0499659093348
나라6628,44,63,1145.9095714983387
나라6629,44,63,1367.6445454822785
나라6630,44,63,2104.2325108037257
나라6631,44,64,2590.751529563492
나라6641,44,66,2796.280931913877
나라6643,44,66,1425.4271903892482
나라6644,44,66,1462.2484356493287
나라6648,44,67,1522.99206468704
나라6650,44,67,2055.59046915556
나라6651,44,67,2859.794721789471
나라6652,44,68,2198.574975390577
나라6653,44,68,1622.2984431543823
나라6654,44,68,1558.836923769959
나라6655,44,68,2056.232688962036
나라6656,44,68,2833.057215695352
나라6657,44,69,2308.137895845771
나라6658,44,69,1723.1580028312774
나라6659,44,69,1615.873280676307
나라6675,44,72,2112.7069252822484
나라6676,44,72,2761.765685098162
나라6677,44,73,2752.4499988432617
나라6678,44,73,2139.5160890876145
나라6700,44,57,2233.841511408667
나라6709,44,59,1083.746803023996
나라6710,44,59,2076.5112896495802
나라6711,44,60,2005.3624066910188
나라6712,44,60,1008.0457444997614
나라6716,44,61,2074.9751286421774
나라6717,44,61,1075.1511224736394
나라6718,44,61,79.8629315078816
나라6719,44,61,925.6382876165715
나라6720,44,61,1925.417978303528
나라6721,44,62,2148.21468578506
나라6722,44,62,1148.6837841382417
나라6723,44,62,155.31431248181022
나라6724,44,62,853.6806401583933
나라6725,44,62,1852.9486595965877
나라6726,44,63,2224.8053994235393
나라6727,44,63,1227.640795200313
나라6729,44,63,788.5351200244045
나라6730,44,63,1783.0116354774088
나라6739,44,65,687.4006056827392
나라6740,44,65,1652.4821073694802
나라6741,44,66,2472.251209421072
나라6742,44,66,1489.4139300214285
나라6747,44,67,1583.0838255628541
나라6748,44,67,677.5899000505125
나라6749,44,67,641.951514167702
나라6750,44,67,1537.880171025671
나라6751,44,67,2513.5729737418983
나라6752,44,68,1679.2700474482956
나라6753,44,68,786.1731415562712
나라6754,44,68,645.1267509194705
나라6755,44,68,1488.055389089858
나라6756,44,68,2452.0255213286064
나라6757,44,69,1777.6720237433094
나라6758,44,69,895.4835456231277
나라6774,44,72,818.7705244746471
나라6775,44,72,1354.3279953536507
나라6776,44,72,2235.6259674303274
나라6777,44,73,2189.1303013498887
나라6778,44,73,1339.3429641509833
나라6779,44,73,891.8450958284357
나라6780,44,73,1340.4983305792368
나라6781,44,73,2190.544195769218
나라6809,44,59,1592.0065488668702
나라6810,44,59,2381.570249774806
나라6811,44,60,2286.8283617885677
나라6816,44,61,2315.5049041938355
나라6817,44,61,1487.276407739466
나라6818,44,61,1030.7372432832317
나라6819,44,61,1383.0572715415012
나라6820,44,61,2182.492970901975
나라6821,44,62,2349.172400029913
나라6822,44,62,1491.0597120108398
나라6823,44,62,963.2793802949355
나라6824,44,62,1277.7148602958885
나라6825,44,62,2082.595343301355
나라6826,44,63,2387.6966092928574
나라6831,44,64,2430.9225556579386
나라6832,44,64,1522.465787347212
나라6833,44,64,852.3025728454697
나라6839,44,65,958.3228593984052
나라6840,44,65,1782.2907241325186
나라6841,44,66,2530.7834823988337
나라6842,44,66,1584.6743663102177
나라6846,44,67,2587.045412902091
나라6847,44,67,1626.584655746356
나라6848,44,67,773.7902275172733
나라6850,44,67,1582.6239806045899
나라6851,44,67,2541.1950609656983
나라6852,44,68,1675.1608466354285
나라6853,44,68,777.3571755298725
나라6854,44,68,634.3536037536453
나라6855,44,68,1483.4166005686645
나라6856,44,68,2449.213164894013
나라6857,44,69,1729.95234089264
나라6858,44,69,796.5601410076076
나라6859,44,69,525.6244046124519
나라6860,44,69,1384.9382553768703
나라6861,44,69,2357.9285247200487
나라6874,44,72,202.63005357437802
나라6875,44,72,1097.6693882320417
나라6876,44,72,2090.1428738514155
나라6877,44,73,2002.1493342016813
나라6878,44,73,1005.0622148786236
나라6879,44,73,108.15800991703615
나라6880,44,73,1006.6013383866042
나라6911,44,60,2904.7701338301404
나라6917,44,61,2295.219442641704
나라6918,44,61,2029.3990345797445
나라6919,44,61,2229.1003999878303
나라6920,44,61,2796.3041223905907
나라6921,44,62,2902.1363844419852
나라6922,44,62,2264.2976159554523
나라6923,44,62,1957.4707643643346
나라6924,44,62,2129.868515439542
